store_id,town,area,self_service,cart,basket,month,quantity,sales_value,store_type
4588,Dimapur,2500,1,1,1,2,12827,2981252.15,MT
4589,Rishikesh,500,0,0,0,2,13,1185,TT
4590,Delhi,1800,0,0,0,4,26632,2901845.25,TT
4591,Nizamabad,1000,0,0,0,1,1939.335998,61338.93197,TT
4592,Varanasi,900,0,0,0,4,142,9922,TT
4593,Chitradurga,1300,1,1,1,6,28,2895,MT
4594,Guwahati,200,0,0,0,6,4072,213265,TT
4595,Delhi,560,0,0,0,12,239.55,15392.5,TT
4596,Jammu,100,1,1,1,3,6,2275,MT
4597,Delhi,800,1,0,1,5,97,15870,MT
4598,Vijayawada,1200,1,1,1,5,35.25,2533,MT
4599,Greater,200,1,1,1,12,15,915,MT
4600,Coimbatore,500,1,1,1,3,672,20075,MT
4601,Hyderabad,1000,1,1,1,12,29,1212,MT
4602,Chandigarh,1500,1,1,1,7,35,599,MT
4603,Nizamabad,1000,0,0,0,2,1,2550,TT
4604,Lucknow,400,1,0,1,2,225,33869,MT
4605,Bhiwani,200,1,1,1,2,9,1165,MT
4606,Vijayapura,1000,1,0,1,2,1109.85,113602,MT
4607,Greater,350,0,0,0,2,500,17823,TT
4608,Warangal,1200,1,1,1,3,2,1300,MT
4609,Tanuku,500,1,1,1,5,2354,-265849.28,MT
4610,GVMC,2000,1,1,1,4,51,6867.5,MT
4611,Varanasi,200,1,1,1,5,914.045,96463.26,MT
4612,Hyderabad,400,0,0,0,5,2058,84377,TT
4613,Sirhind,1000,0,0,0,4,106,3345,TT
4614,Chennai,200,1,1,1,4,30.93400012,11212.78999,MT
4615,Aurangabad,200,1,1,1,4,196.2440003,123038.55,MT
4616,Gudur,200,1,1,1,4,558,27054,MT
4617,Hyderabad,2200,1,1,1,4,366.02,158027.2551,MT
4618,Bhimavaram,450,0,0,0,1,554,80098,TT
4619,Greater,400,1,1,1,4,268.798,3959.313992,MT
4620,Chennai,500,1,0,1,1,2342.45,137964.6,MT
4621,Srikakulam,200,1,1,1,4,3739,253686.3,MT
4622,Hyderabad,400,0,0,0,9,56,6161,TT
4623,Pune,200,0,0,0,12,10,30475,TT
4624,Sirhind,1000,0,0,0,5,53,4947,TT
4625,Greater,800,1,0,1,1,31,1874,MT
4626,Gaya,600,1,0,1,5,248,4651,MT
4627,Greater,300,1,1,1,5,485,33829,MT
4628,Greater,500,1,0,1,7,4,80,MT
4629,Amritsar,1000,0,0,0,5,6718,452203.4699,TT
4630,Chennai,400,0,0,0,4,189,8811,TT
4631,Greater,460,0,0,0,11,3,376,TT
4632,Puducherry,580,0,0,0,8,25,920.7600002,TT
4633,Khammam,1000,1,0,1,4,63,5348,MT
4634,Bidar,300,0,0,0,3,2631,105330.42,TT
4635,Karimnagar,1000,1,1,1,3,125528.56,6239962.53,MT
4636,Warangal,500,1,0,1,3,11967,378565.5,MT
4637,Singrauli,200,1,1,1,3,5031,357966.45,MT
4638,BANGALORE,2200,0,0,0,3,59957,1931756.06,TT
4639,Jabalpur,1450,0,0,0,3,67371,3002021.66,TT
4640,Pune,1000,0,0,0,3,421.5160003,243643.03,TT
4641,Greater,1200,0,0,0,3,47267.61,2805539.8,TT
4642,Chitradurga,1200,0,0,0,3,107780,4761296.37,TT
4643,Nagpur,480,0,0,0,3,1907,276593,TT
4644,Ludhiana,2000,0,0,0,3,2454,251841.18,TT
4645,Karimnagar,1000,1,1,0,3,61011.21501,2975199.337,MT
4646,Varanasi,500,0,0,0,3,102,15525,TT
4647,Pudukkottai,1000,0,0,0,3,8493.14,208170.09,TT
4648,Panchla,500,0,0,0,3,7101,584891.21,TT
4649,Hyderabad,450,0,0,0,3,10151,294890.594,TT
4650,Greater,400,1,0,1,3,6617.054001,210910.694,MT
4651,BANGALORE,600,0,0,0,1,28.92000005,1372.875,TT
4652,Raipur,1000,1,1,1,3,73,7603.699997,MT
4653,Raipur,1000,0,0,0,3,203,58571.85034,TT
4654,Siddipet,500,1,1,1,3,6168,245644.3001,MT
4655,Chandigarh,500,0,0,0,1,53,7143.499992,TT
4656,Kolkata,250,0,0,0,3,838,23761,TT
4657,Siliguri,200,1,1,1,3,20,513,MT
4658,Greater,500,1,0,1,3,183.9160003,255670.25,MT
4659,Hyderabad,2000,0,0,0,4,7897,265865.6,TT
4660,Chitradurga,1200,0,0,0,4,66659,2926230.69,TT
4661,Jhargram,400,0,0,0,4,728.85,37934.23999,TT
4662,Chandigarh,2000,0,0,0,4,20190,1796297,TT
4663,Greater,300,0,0,0,4,22126.69,955604.43,TT
4664,Siolim,500,0,0,0,4,25039,1102112.75,TT
4665,Karimnagar,500,1,0,1,4,18173.39,1047107.056,MT
4666,Gurgaon,500,0,0,0,4,2920,89361,TT
4667,Greater,500,0,0,0,4,240,6732.840015,TT
4668,Bhimavaram,1300,0,0,0,4,66144,2546116.27,TT
4669,Vijayawada,500,1,0,1,4,17178,893190.1501,MT
4670,Greater,1200,0,0,0,4,77598.515,4432956.48,TT
4671,Kolkata,1200,0,0,0,4,24184.414,1184795.84,TT
4672,Hyderabad,500,0,0,0,4,1695.418,429351.5204,TT
4673,Rajahmundry,900,0,0,0,4,11429,332848,TT
4674,Tiruchirappalli,1000,0,0,0,4,10307,503995.52,TT
4675,Raipur,1000,0,0,0,4,1936,224870.5,TT
4676,Bhadohi,500,0,0,0,4,520,31789.14,TT
4677,Kolkata,350,0,0,0,4,81,4474,TT
4678,Hyderabad,400,0,0,0,3,8,537,TT
4679,Guwahati,200,1,1,1,2,20,1189,MT
4680,Greater,220,0,0,0,4,71.45000005,843.75,TT
4681,Chandigarh,2000,0,0,0,8,11402,898678,TT
4682,Patna,1200,0,0,0,8,666,50123,TT
4683,Karimnagar,1100,0,0,0,8,22098,1282843.241,TT
4684,Guntur,450,0,0,0,8,8166.77,310396.335,TT
4685,GVMC,800,0,0,0,8,8895,485835.0495,TT
4686,Gurgaon,500,0,0,0,8,1545,40795,TT
4687,Adilabad,3500,0,0,0,8,12574,694764.1199,TT
4688,Medinipur,1000,0,0,0,8,6157,231988.96,TT
4689,Srikakulam,2400,0,0,0,8,89062,5196942.641,TT
4690,Chitradurga,1200,0,0,0,8,33474,1438590.81,TT
4691,Hyderabad,1200,0,0,0,8,4620,581072,TT
4692,Greater,260,0,0,0,8,371,134437.55,TT
4693,Chitradurga,2000,0,0,0,8,49346,3233367.35,TT
4694,Kadapa,2040,0,0,0,8,418,30561.26003,TT
4695,Karimnagar,700,0,0,0,8,56,10402,TT
4696,Faridabad,1000,1,1,1,7,11632.42,508009.0074,MT
4697,Mahbubnagar,1000,0,0,0,7,13620.599,562380.217,TT
4698,Srikakulam,2400,0,0,0,7,191931,1.08E+07,TT
4699,Warangal,500,1,0,1,7,6876,316799,MT
4700,Korba,540,1,1,1,7,25384,1293073.19,MT
4701,Khedbrahma,3000,0,0,0,7,20389.383,1239842.791,TT
4702,Chennai,300,0,0,0,7,22187.14,896114.75,TT
4703,Medinipur,1000,0,0,0,7,15702,552175.8099,TT
4704,Srikakulam,1200,0,0,0,7,1448,80905.43005,TT
4705,Greater,480,0,0,0,7,36619.959,2592508.462,TT
4706,Adilabad,3500,0,0,0,7,28255,1684344.94,TT
4707,Greater,800,0,0,0,7,2560,161701.49,TT
4708,Ludhiana,2000,0,0,0,7,1761,211502,TT
4709,Greater,260,0,0,0,7,744,286516.75,TT
4710,Greater,250,0,0,0,6,138652.583,1.71E+07,TT
4711,BANGALORE,2200,0,0,0,5,47842,1527299.34,TT
4712,Korba,540,1,1,1,6,24126,1269916.551,MT
4713,Adilabad,3500,0,0,0,5,24283,1446353.47,TT
4714,Greater,800,0,0,0,5,14903,262334.6702,TT
4715,Ludhiana,360,0,0,0,5,14093,708198.95,TT
4716,Greater,250,0,0,0,7,65605.818,7478120.1,TT
4717,Greater,480,0,0,0,6,35277.997,2682204.181,TT
4718,Guwahati,200,0,0,0,5,4969,254169,TT
4719,Srikakulam,2400,0,0,0,6,180965,1.08E+07,TT
4720,Ranchi,1000,0,0,0,5,665,59622.5601,TT
4721,Jhargram,400,0,0,0,5,739.9,53431.13995,TT
4722,Ongole,800,0,0,0,6,909,25854,TT
4723,Patna,1200,0,0,0,5,1425,89360,TT
4724,Srikakulam,2400,0,0,0,5,161609,9912107.085,TT
4725,Karimnagar,500,0,0,0,7,54,5667,TT
4726,Vemulawada,1000,0,0,0,6,2231.895,121637.13,TT
4727,Palakonda,500,0,0,0,6,6009.201,444938.46,TT
4728,Hyderabad,900,0,0,0,6,16683.393,695260.444,TT
4729,Chitradurga,2000,0,0,0,6,102942,6818274.55,TT
4730,Solan,1000,0,0,0,6,1244.098,105126.567,TT
4731,BANGALORE,900,1,0,1,6,9825.041,350095.078,MT
4732,Agartala,1400,0,0,0,5,25818,1619888,TT
4733,Bidar,300,0,0,0,6,701,34364.82001,TT
4734,Coimbatore,100,0,0,0,5,1985.7,63422.40001,TT
4735,Guntur,400,0,0,0,6,2905,120872.8,TT
4736,Chandigarh,500,0,0,0,5,270,26728.7,TT
4737,Ludhiana,360,0,0,0,6,44.7,1854.5,TT
4738,Pune,2000,0,0,0,1,9491.854987,4222469.1,TT
4739,Raipur,1000,0,0,0,1,2855.700999,212356.046,TT
4740,Pune,1000,0,0,0,1,2634.667996,1782175.355,TT
4741,Greater,300,1,1,1,1,350.4750001,72960.19999,MT
4742,Vijayawada,200,1,1,1,1,19286,702427.02,MT
4743,Anantapur,1500,0,0,0,1,7898.316002,2042407.94,TT
4744,Chapra,2500,1,1,1,10,3867,130484.9301,MT
4745,Nellore,2000,1,1,1,10,16361,883954.01,MT
4746,Varanasi,200,1,1,1,10,2492.686,134561.27,MT
4747,Tiruchirappalli,450,1,1,1,7,4766,95413.5,MT
4748,Ahmadnagar,1200,1,0,1,4,3086.170001,149480.3051,MT
4749,Kakinada,600,1,1,0,4,21258.102,521744.729,MT
4750,Pune,2000,0,0,0,4,10135.69598,4201749.39,TT
4751,Chennai,1000,1,0,1,1,46580.84,1659514.416,MT
4752,Bhimavaram,900,1,1,0,1,34795.347,1194101.121,MT
4753,Karimnagar,1000,1,1,0,1,60442.32802,3441226.518,MT
4754,Delhi,1000,0,0,0,10,7024.75,604142.3002,TT
4755,Tumkur,1000,1,1,1,7,13566,406229.5001,MT
4756,Varanasi,500,1,1,1,7,24756.76,1478499.74,TT
4757,Greater,180,1,1,1,12,66,16813.51003,MT
4758,Chapra,2500,1,1,1,4,2608,85563.2,MT
4759,Adilabad,500,1,1,1,1,62482,3546170.2,MT
4760,Hyderabad,200,1,1,1,1,77383.061,5601887.195,MT
4761,BANGALORE,950,0,0,0,1,872.2150002,48788.61,TT
4762,Chitradurga,2000,0,0,0,1,98238,6236917.56,TT
4763,Korba,4500,1,1,1,10,21714,1488940.97,MT
4764,Arrah,500,1,1,1,10,16140.723,209490.0898,MT
4765,Suryapet,200,0,0,0,10,5337.555,707748.51,TT
4766,Hyderabad,600,0,0,0,7,930.3499973,488833.1995,TT
4767,Chennai,200,1,1,1,7,14300.534,784268.3419,MT
4768,Punganur,600,0,0,0,12,3193,160551.76,TT
4769,Jammu,1000,0,0,0,4,23331.88,4791880.035,TT
4770,Ahmadabad,2000,0,0,0,10,1115,111558.4,TT
4771,Haldwani-cum-Kathgodam,1000,0,0,0,7,13375,654676.5801,TT
4772,Greater,500,0,0,0,7,283,13567,TT
4773,Ludhiana,500,0,0,0,12,4441,351537,TT
4774,Delhi,1000,0,0,0,12,9342.5,685485.44,TT
4775,Tiruchirappalli,450,1,1,1,1,7553,128698.5,MT
4776,Lucknow,1000,1,0,1,10,3978.25,210744.39,MT
4777,Delhi,200,1,1,1,7,11155,908795.53,MT
4778,Hyderabad,1200,1,1,1,12,13618,408298.6,MT
4779,Varanasi,200,1,0,1,4,6103,406073.22,MT
4780,Vijayawada,2200,1,1,1,4,48296,2809569.04,MT
4781,North,200,1,1,1,4,2759,52933,MT
4782,Paralakhemundi,2200,1,1,1,1,13308,764566.2599,MT
4783,Raichur,200,1,0,1,1,39761,1654211.32,MT
4784,Yamunanagar,900,0,0,0,1,10047,322398,TT
4785,Ahmadabad,2000,0,0,0,1,1215,120077.1,TT
4786,Aurangabad,200,1,1,1,1,697.4570008,450344.92,MT
4787,Chitradurga,1200,0,0,0,1,77221,3645717.18,TT
4788,Varanasi,200,1,1,1,10,4566.713,345920.377,MT
4789,Guwahati,500,0,0,0,10,8030,420456,TT
4790,Delhi,500,0,0,0,10,3135,441717.4901,TT
4791,Greater,200,0,0,0,10,393.2730002,113312.6404,TT
4792,Ahmadnagar,1200,1,0,1,7,4394.31,215902.61,MT
4793,BANGALORE,200,1,1,1,12,3112.339992,1259681.049,MT
4794,BANGALORE,300,1,1,1,12,2223,172533,MT
4795,Pune,200,1,0,1,12,3118.619989,1489284.15,MT
4796,GVMC,800,1,0,1,1,9528,1208411.33,MT
4797,Hyderabad,1200,1,1,1,1,13368,385417,MT
4798,Ludhiana,2000,0,0,0,1,1652,303008.5,TT
4799,BANGALORE,600,0,0,0,10,1815.493997,682098.72,TT
4800,Ballia,1500,1,1,1,10,21767,973115,MT
4801,Adilabad,1000,0,0,0,10,18586,931931.6701,TT
4802,Amravati,700,1,1,1,10,14085,684197.0102,MT
4803,Pune,200,1,0,1,10,3122.074996,1766497.839,MT
4804,Jammu,3000,1,0,1,7,3505,432335.96,MT
4805,Anantapur,1400,1,1,1,7,24481,1596815,MT
4806,Hyderabad,1400,1,1,1,7,2235,53390,MT
4807,Panchla,500,0,0,0,7,12605,1057671.39,TT
4808,Hyderabad,600,0,0,0,12,1754.864997,879484.2996,TT
4809,Kurnool,3500,1,1,1,12,17664.158,957944.6218,MT
4810,Thiruvallur,1000,1,1,1,12,51769.42,2575913.41,MT
4811,Vijayawada,1200,1,1,1,12,81524.159,3520501.38,MT
4812,Nagpur,480,0,0,0,12,2240,389429,TT
4813,Greater,250,0,0,0,12,43379.445,5304881.5,TT
4814,Karimnagar,200,1,1,1,12,523.5,31125.02,MT
4815,BANGALORE,500,0,0,0,1,249029.777,1.37E+07,TT
4816,Warangal,500,1,1,1,1,32875,2268255,MT
4817,Lucknow,1000,1,1,1,1,24219,1164341.35,MT
4818,Greater,500,0,0,0,1,727.4539995,22996.28004,TT
4819,Guntur,1000,1,1,1,1,310,15937,MT
4820,Goa,1000,1,1,0,10,17810,757790.14,MT
4821,Tirupati,500,1,0,1,12,21462,1104749.25,MT
4822,Chennai,500,0,0,0,12,199.7910001,31651.64498,TT
4823,Mughalsarai,200,1,1,1,12,17165.318,163098.251,MT
4824,GVMC,900,0,0,0,4,39529,2099649.42,TT
4825,Karnal,700,1,0,1,4,6187,358385.47,MT
4826,Delhi,500,1,1,1,4,205,97634.6398,MT
4827,Tiruchirappalli,500,1,1,1,1,16301,263375.9099,MT
4828,GVMC,800,1,0,1,7,5412,709882.5,MT
4829,Sonbhadra,1000,1,1,1,7,3085,69938,MT
4830,Pudukkottai,1000,0,0,0,12,7679.675,426363.6,TT
4831,Ghazipur,1000,1,1,1,12,3941,154998.25,MT
4832,Varanasi,200,1,1,1,4,5755,267730.71,MT
4833,Amritsar,200,1,1,1,4,31535,1407300.97,MT
4834,Greater,300,1,1,1,1,7220.813,1831321.325,MT
4835,Rajahmundry,600,1,1,1,1,3891,379584,MT
4836,Greater,200,0,0,0,1,77.58699963,107017.5,TT
4837,Delhi,1000,0,0,0,1,9056.22,634741.9502,TT
4838,Rajahmundry,900,0,0,0,1,10834,326265,TT
4839,Karimnagar,1200,1,1,1,10,17634.60001,799936.7619,MT
4840,Siddipet,500,1,1,1,10,2346,86018.71001,MT
4841,Guwahati,400,0,0,0,12,1286.945,222254,TT
4842,Patna,400,1,1,0,4,8032,399890.4601,MT
4843,BANGALORE,800,1,0,1,1,47644.29,1376651.259,MT
4844,Hyderabad,500,1,1,1,10,26459.051,1162776.428,MT
4845,GVMC,2000,1,1,1,10,99926.89401,6305305.053,MT
4846,Greater,260,0,0,0,10,1136,300165.54,TT
4847,Hyderabad,200,1,1,1,7,480.5549999,275278.4001,MT
4848,Guwahati,200,1,1,1,7,15293.807,371061.14,MT
4849,Tiruchirappalli,200,1,1,1,12,2111,98532,MT
4850,Samastipur,2000,0,0,0,4,6802,516593.9199,TT
4851,Araria,800,1,0,1,1,4712,368002.38,MT
4852,Bhupalpalle,1000,1,1,1,1,21761,965848.5,MT
4853,Neemuch,2000,1,1,1,10,1958,93521.48999,MT
4854,Chittoor,4000,1,1,1,10,13073,612288.5,MT
4855,Rewa,200,1,1,1,10,9715,756607.6803,MT
4856,Sonbhadra,200,1,1,1,10,361,21632,MT
4857,Vijayawada,200,1,1,1,10,4908.514,512367.128,MT
4858,Nashik,340,0,0,0,1,7464,180562,TT
4859,Chennai,500,1,0,1,7,995.2599988,261031.0002,MT
4860,Bhimavaram,900,1,1,0,7,17852.229,545353.197,MT
4861,Chennai,1000,1,0,1,12,102,107440,MT
4862,Greater,400,0,0,0,12,3567.493,360864.3199,TT
4863,Jammu,3000,1,0,1,4,3056,418245.8601,MT
4864,Hyderabad,1400,1,1,1,4,9053,190961,MT
4865,Ahmadnagar,1200,1,0,1,1,8259.880002,445327.63,MT
4866,Guntur,500,1,1,1,1,59961.648,2013016.898,MT
4867,Hyderabad,200,0,0,0,10,35278.139,1294669.838,TT
4868,Greater,500,0,0,0,12,19095.978,1728350.08,TT
4869,Gudivada,1000,1,1,1,12,54090.498,2398509.791,MT
4870,Hoshiarpur,800,1,1,1,4,24388,872223.24,MT
4871,Hyderabad,400,0,0,0,1,2529.989995,1381156.501,TT
4872,Indore,200,1,0,1,1,500,375310.6201,MT
4873,Dehradun,500,0,0,0,1,2814.028,149284.22,TT
4874,Chennai,500,0,0,0,4,1402.351,108715.8998,TT
4875,Jammu,2500,1,1,1,1,31177.315,2122400.1,MT
4876,Varanasi,1000,0,0,0,1,5790.7,293257.0703,TT
4877,Nizamabad,500,1,1,1,1,11543,839982,MT
4878,Haldwani-cum-Kathgodam,1000,0,0,0,10,7498,431630.64,TT
4879,Goa,150,0,0,0,7,23824,535873,TT
4880,Tirupati,500,1,0,1,7,5615,300554.2,MT
4881,Nandyal,1100,1,0,1,12,11153,490944.2,MT
4882,Khedbrahma,3000,0,0,0,12,8434.47,530143.075,TT
4883,Varanasi,1000,0,0,0,12,3103.6,134542.62,TT
4884,Delhi,500,1,1,1,12,3445.689,254576.5422,MT
4885,Greater,500,1,0,1,4,37277,3162178.5,MT
4886,Patna,1200,0,0,0,1,36885.406,2489940.36,TT
4887,Tiruchirappalli,200,1,1,1,1,1753,70191,MT
4888,Bidar,300,0,0,0,1,4139,184566.6601,TT
4889,Hyderabad,1200,1,1,1,10,50422.872,533748.835,MT
4890,Nashik,200,0,0,0,7,179,17770,TT
4891,Chennai,1000,1,0,1,7,48.21499971,108152.7501,MT
4892,Hubli-Dharwad,500,1,0,1,12,26340,1876281.39,MT
4893,Delhi,800,0,0,0,12,4267.7,360335.55,TT
4894,Imphal,1020,0,0,0,12,1075,130885.54,TT
4895,Varanasi,500,0,0,0,1,16938.5,1490482,TT
4896,Varanasi,200,1,0,1,10,4155,296390.65,MT
4897,Rajahmundry,600,1,1,1,10,4322,393122,MT
4898,Greater,350,0,0,0,12,420,69556,TT
4899,Delhi,500,0,0,0,12,3084,466112.39,TT
4900,Sadasivpet,400,0,0,0,12,1171,73751.2,TT
4901,Hyderabad,500,0,0,0,4,6791,196105,TT
4902,Goa,150,0,0,0,10,28041,625005,TT
4903,Hyderabad,400,0,0,0,10,2568,172758.5,TT
4904,Mayang,2000,0,0,0,1,512,146033.5005,TT
4905,Yadgir,1000,1,1,1,7,12680,583409,MT
4906,Mahbubnagar,650,0,0,0,12,4118,296001.7701,TT
4907,Kolkata,1000,1,1,1,12,6485,346403.65,MT
4908,Delhi,200,1,1,1,12,396,164256.4601,MT
4909,Kolkata,200,1,1,1,4,1187,58138,MT
4910,Greater,800,1,0,1,1,23511,729107.41,MT
4911,BANGALORE,800,1,0,1,10,27926.241,696527.815,MT
4912,Panchla,500,0,0,0,10,6427,535418.13,TT
4913,Dhamtari,800,0,0,0,10,7580,218744,TT
4914,Aizawl,2200,1,1,1,7,141,17634,MT
4915,Kurnool,3500,1,1,1,7,18019.998,1043083.175,MT
4916,Srikakulam,900,1,0,1,7,6828,539255.82,MT
4917,Chennai,200,1,1,1,7,160.9170001,34965.44527,MT
4918,Chennai,200,1,1,1,7,139.099,13951.55002,MT
4919,Vijayawada,900,1,0,1,12,11896,325685.6899,MT
4920,Karnal,700,1,0,1,12,4511,330634.3,MT
4921,Nagpur,1500,1,1,1,12,12294,700523.21,MT
4922,Amritsar,1000,0,0,0,12,5420,379826.61,TT
4923,Agartala,1400,0,0,0,12,8874,532043,TT
4924,Vijayawada,1400,1,0,1,4,19106.08,993797.9899,MT
4925,Chaibasa,200,1,0,1,1,16051,555189.52,TT
4926,Karimnagar,200,1,1,1,1,18435,1024104.24,MT
4927,Jalna,200,1,1,1,10,797,74459,MT
4928,Varanasi,200,1,1,1,10,2653,224443.55,MT
4929,Greater,180,1,1,1,1,42,4988.439972,MT
4930,Tadepalligudem,750,0,0,0,12,8547,327121.3602,TT
4931,Thorrur,500,1,0,1,12,7600,270993.5,MT
4932,Raipur,4000,1,1,1,12,1069,54667,MT
4933,Hyderabad,1000,1,1,1,12,1749,57122,MT
4934,Gadag-Betigeri,200,1,0,1,4,17334,864642.4904,TT
4935,Lucknow,1000,1,1,1,4,43258,2129327.36,MT
4936,Hyderabad,600,0,0,0,1,3282.891995,1845333.28,TT
4937,Greater,2000,1,0,1,7,15885.247,915431.58,MT
4938,Ongole,600,1,1,1,7,1024,31198.02999,TT
4939,Varanasi,200,1,1,1,12,4999.631,366651.775,MT
4940,Karimnagar,600,1,1,1,4,15711,944491.5,MT
4941,BANGALORE,2000,1,1,1,4,312,16095,MT
4942,BANGALORE,800,0,0,0,4,1949.808995,766577.3331,TT
4943,Mahbubnagar,650,0,0,0,4,9342,709028.19,TT
4944,Hyderabad,600,0,0,0,4,980.994998,529194.1998,TT
4945,Sangareddy,1000,1,0,1,4,26844.29502,1506152.085,MT
4946,Pune,500,1,0,1,1,10408,815742,MT
4947,Jagdalpur,4000,1,1,1,1,33614.26,1539101.3,MT
4948,Bhimavaram,1300,0,0,0,1,73556,2710334.22,TT
4949,Chittaurgarh,2500,1,1,1,10,14485.315,772068.545,MT
4950,Hyderabad,200,1,1,1,10,487.3250001,308987.1998,MT
4951,Greater,180,1,1,1,10,218,53712.15997,MT
4952,Vijayawada,200,1,1,1,10,18160,1369129,MT
4953,Amritsar,1500,1,1,0,7,21566,1045533.23,MT
4954,Patna,200,1,1,1,7,858,50601.02995,MT
4955,Chennai,500,0,0,0,12,767.8879999,113484.5801,TT
4956,Tanuku,200,1,1,1,1,3292,101024.92,MT
4957,Arrah,300,1,1,1,1,353,28398.29997,MT
4958,Amalapuram,1000,1,1,1,1,6587.1,244127.59,MT
4959,Ujjain,800,1,0,1,1,8566,279752.6698,MT
4960,Chennai,400,1,0,1,1,10102,257454,MT
4961,Siliguri,200,1,1,1,10,839,34358,MT
4962,Nagpur,900,1,1,1,10,2699,140042.9401,MT
4963,Greater,500,1,0,1,7,4416,128915.32,MT
4964,Greater,300,0,0,0,12,1455.162,178440.3,TT
4965,Hubli-Dharwad,600,1,0,1,4,24689,862847.65,MT
4966,Tumkur,1000,1,1,1,1,21834,774218.7601,MT
4967,Vijayawada,1200,1,1,1,1,20905.18,945997.75,MT
4968,Tirupati,500,1,0,1,10,4918,337069.5,MT
4969,BANGALORE,800,0,0,0,10,1416.873997,960219.5357,TT
4970,Pratapgarh,4000,1,1,1,7,6020.2,489395.54,MT
4971,BANGALORE,450,0,0,0,12,2906.757999,817861.682,TT
4972,Aurangabad,200,1,1,1,12,960.295001,699701.6,MT
4973,Mahabubabad,500,1,1,1,12,316,19421,MT
4974,Jagdalpur,4000,1,1,1,12,53441.39,2587265.51,MT
4975,Gurgaon,1000,1,0,1,12,1222.72,41402.1,MT
4976,Vijayawada,475,0,0,0,1,15605.07701,4052842.83,TT
4977,Hyderabad,200,1,1,1,1,333.7399997,261581.1001,MT
4978,Jhunjhunun,3000,1,1,1,10,15891,558394.6,MT
4979,Pune,200,1,1,1,10,8191.218001,265668.104,MT
4980,Pune,220,1,0,1,1,89,18326.10001,MT
4981,Tiruchirappalli,600,1,1,1,12,4920,189043.5,MT
4982,Kharar,2000,1,0,1,4,86.34999999,30661,MT
4983,Palacole,1800,1,1,1,4,83401,3460626.281,MT
4984,Varanasi,200,1,1,1,4,2995.734,154902.85,MT
4985,Kangpokpi,1000,0,0,0,4,5308,325796.96,TT
4986,Asansol,500,0,0,0,1,15507.72,1205735.3,TT
4987,Kamptee,1200,0,0,0,1,11806,888292.6701,TT
4988,BANGALORE,200,1,1,1,10,2582.184994,1170745.15,MT
4989,Pune,920,0,0,0,7,12501.19996,7864228.383,TT
4990,Ahmadabad,1500,0,0,0,7,3697,359950.6001,TT
4991,Karimnagar,500,1,0,1,12,33021.57,1883472.419,MT
4992,Amravati,700,1,1,1,12,12654,603153.49,MT
4993,Ganjam,480,0,0,0,12,5870,322183.67,TT
4994,Anantapur,1000,0,0,0,1,31560.32,1859679.82,TT
4995,Delhi,800,0,0,0,1,14697.507,1245231.065,TT
4996,Mancherial,26000,0,0,0,1,16746.105,626338.1341,TT
4997,BANGALORE,400,0,0,0,7,171431.06,8944768.455,TT
4998,Tadepalligudem,1800,1,1,1,7,42582.7,1658007.48,MT
4999,Amritsar,200,1,1,1,7,29162,1198351.92,MT
5000,Tadepalligudem,1800,1,1,1,12,38055.155,1525312.47,MT
5001,Pudukkottai,1000,0,0,0,1,8374.566,220770.464,TT
5002,Chaibasa,200,1,0,1,10,7770,253609.6,TT
5003,Anantapur,1000,0,0,0,10,34153.75002,2075779.86,TT
5004,BANGALORE,650,0,0,0,7,114.935,20173.10001,TT
5005,Varanasi,200,1,1,1,7,7482,302918.31,MT
5006,Rajahmundry,1200,1,1,0,12,21434,1477270.05,MT
5007,Greater,300,0,0,0,12,18807.508,897914.48,TT
5008,Hyderabad,1000,1,1,1,12,2307.863,766584.3497,MT
5009,Pune,920,0,0,0,4,9583.499968,5299422.263,TT
5010,Manesar,200,0,0,0,4,46609.23,1450698.07,TT
5011,Tirupati,500,1,0,1,1,10061,547847.5,MT
5012,Sircilla,2000,1,0,1,1,19978,1386132.02,MT
5013,Greater,300,0,0,0,10,3051.834002,296418.677,TT
5014,Vijayawada,900,1,0,1,10,13399,373457.02,MT
5015,Greater,300,1,1,1,10,582.028,168840.58,MT
5016,Vijayawada,200,1,1,1,10,17994,645991.5097,MT
5017,Tiruchirappalli,450,1,1,1,10,6089,107828.5,MT
5018,Patan,2000,1,0,1,10,2950.409001,353072.13,MT
5019,Mangaldoi,200,1,1,1,12,5970,297274.0299,MT
5020,Arrah,500,1,1,1,12,25457.098,188815.467,MT
5021,Karimnagar,1200,1,1,1,12,19765.04501,911440.6496,MT
5022,Hyderabad,3000,1,1,1,4,27676.657,1315470.34,TT
5023,Tiruchirappalli,500,1,1,1,4,14868.41,235016.55,MT
5024,Hyderabad,1200,1,1,1,1,34592.895,450910.38,MT
5025,Chengalpattu,200,1,1,1,10,569,99808,MT
5026,Sangareddy,1000,1,0,1,7,39124.34303,2004512.186,MT
5027,Eluru,1200,1,1,1,7,24009.045,1184307.25,MT
5028,Goa,800,1,0,1,12,53112,1693999.8,MT
5029,Kadapa,800,1,0,1,4,6521,321370.5,MT
5030,Ongole,600,1,1,1,4,7969,146002.49,TT
5031,Peddapuram,400,0,0,0,1,2883,919402.29,TT
5032,Kakinada,600,1,1,0,7,19066.471,404825.772,MT
5033,Vijayawada,1400,1,0,1,7,15800.25,810787.5749,MT
